"station","cruiseNumber","year","month","day","longitude","latitude","pressure","temperature","salinity","sigmaTheta"
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,10,10.88,30.46,23.26
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,20,10.88,30.64,23.4
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,30,9.33,31.31,24.18
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,40,6.52,32.04,25.15
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,50,5.8,32.17,25.34
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,60,4.62,32.39,25.65
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,70,4.83,32.77,25.92
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,80,5.33,33.01,26.06
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,90,6.29,33.37,26.23
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,100,6.82,33.57,26.32
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,120,7.97,33.99,26.49
"HL2","EN2017606",2017,11,25,-63.3123,44.2658,140,8.58,34.24,26.59
"HL3","EN2017606",2017,11,25,-62.8828,43.883,0,11.19,30.55,23.28
"HL3","EN2017606",2017,11,25,-62.8828,43.883,10,11.19,30.55,23.28
"HL3","EN2017606",2017,11,25,-62.8828,43.883,20,11.21,30.56,23.28
"HL3","EN2017606",2017,11,25,-62.8828,43.883,30,11.25,30.6,23.31
"HL3","EN2017606",2017,11,25,-62.8828,43.883,40,11.14,30.71,23.41
"HL3","EN2017606",2017,11,25,-62.8828,43.883,50,8.43,32.05,24.9
"HL3","EN2017606",2017,11,25,-62.8828,43.883,60,7.12,32.64,25.55
"HL3","EN2017606",2017,11,25,-62.8828,43.883,70,6.27,32.93,25.88
"HL3","EN2017606",2017,11,25,-62.8828,43.883,80,6.52,33.29,26.14
"HL3","EN2017606",2017,11,25,-62.8828,43.883,90,6.93,33.61,26.33
"HL3","EN2017606",2017,11,25,-62.8828,43.883,100,7.67,33.89,26.45
"HL3","EN2017606",2017,11,25,-62.8828,43.883,120,8.83,34.33,26.63
"HL3","EN2017606",2017,11,25,-62.8828,43.883,140,10.07,34.76,26.76
"HL3","EN2017606",2017,11,25,-62.8828,43.883,160,10.3,34.87,26.8
"HL3","EN2017606",2017,11,25,-62.8828,43.883,180,10.5,34.96,26.83
"HL3","EN2017606",2017,11,25,-62.8828,43.883,200,10.8,35.07,26.87
"HL3","EN2017606",2017,11,25,-62.8828,43.883,220,11,35.15,26.89
"HL3","EN2017606",2017,11,25,-62.8828,43.883,240,11.03,35.2,26.93
"HL3","EN2017606",2017,11,25,-62.8828,43.883,260,11.02,35.21,26.94
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,0,11.25,30.56,23.28
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,10,11.25,30.56,23.28
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,20,11.25,30.57,23.28
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,30,11.26,30.57,23.28
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,40,11.33,30.71,23.38
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,50,10.33,32.24,24.74
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,60,7.94,32.81,25.56
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,70,6.03,32.88,25.87
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,80,5.91,33.1,26.06
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,90,6.8,33.52,26.28
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,100,7.73,33.89,26.45
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,120,9.42,34.55,26.7
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,140,10.33,34.9,26.82
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,160,10.53,34.96,26.83
"HL3.3","EN2017606",2017,11,25,-62.7483,43.7643,180,10.65,35,26.84
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,0,11.55,31.08,23.63
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,10,11.55,31.08,23.63
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,20,11.57,31.08,23.63
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,30,12.43,31.73,23.97
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,40,11.58,32.51,24.73
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,50,9.66,33.23,25.63
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,60,9,33.5,25.95
"HL4","EN2017606",2017,11,27,-62.4573,43.4735,70,8.98,33.51,25.96
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,0,NA,NA,NA
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,10,12.3,31.67,23.95
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,20,12.3,31.67,23.95
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,30,12.31,31.67,23.95
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,40,12.31,31.68,23.95
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,50,12.33,31.75,24.01
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,60,11.76,32.32,24.56
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,70,9.2,33.45,25.88
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,80,8.59,33.57,26.07
"HL5","EN2017606",2017,11,27,-62.1167,43.1892,90,8.68,33.62,26.09
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,0,13.23,32.64,24.52
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,10,13.28,32.67,24.53
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,20,13.53,32.79,24.58
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,30,14.25,33.11,24.68
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,40,15.07,33.5,24.8
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,50,16.08,34.01,24.97
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,60,17.01,34.55,25.17
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,70,16.48,34.71,25.42
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,80,14.68,34.91,25.98
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,90,13.6,34.87,26.18
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,100,12.23,34.77,26.37
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,120,12.37,35.1,26.6
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,140,13.07,35.42,26.71
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,160,12.89,35.52,26.82
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,180,12.34,35.47,26.89
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,200,12.05,35.47,26.95
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,220,11.51,35.41,27.01
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,240,10.93,35.37,27.08
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,260,10.29,35.31,27.15
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,280,9.84,35.27,27.2
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,300,9.33,35.23,27.25
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,320,9.03,35.21,27.28
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,340,8.62,35.18,27.33
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,360,8.1,35.15,27.38
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,380,7.68,35.13,27.43
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,400,7.24,35.11,27.47
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,420,6.99,35.1,27.5
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,440,6.72,35.09,27.53
"HL5.5","EN2017606",2017,11,27,-61.8308,42.9315,500,6.16,35.07,27.59
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,0,13.64,32.75,24.53
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,10,13.67,32.76,24.53
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,20,14.08,32.98,24.61
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,30,14.43,33.18,24.69
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,40,14.59,33.28,24.73
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,50,15.05,33.5,24.81
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,60,15.85,33.9,24.93
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,70,16.15,34.04,24.98
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,80,17.39,34.71,25.2
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,90,15.47,34.64,25.59
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,100,13.44,34.54,25.95
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,120,11.87,34.79,26.46
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,140,13.56,35.56,26.72
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,160,13.57,35.66,26.79
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,180,13.39,35.67,26.84
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,200,13.19,35.66,26.87
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,220,12.66,35.6,26.93
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,240,12.06,35.53,26.99
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,260,11.51,35.46,27.05
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,280,11.16,35.42,27.08
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,300,10.7,35.37,27.12
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,320,10.25,35.31,27.16
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,340,9.71,35.26,27.21
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,360,9.09,35.2,27.27
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,380,8.6,35.17,27.32
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,400,8.29,35.16,27.36
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,420,7.87,35.14,27.41
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,440,7.48,35.12,27.45
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,500,6.52,35.08,27.55
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,600,5.65,35.04,27.64
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,700,5.08,35.01,27.68
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,800,4.74,35,27.71
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,900,4.59,34.99,27.72
"HL6","EN2017606",2017,11,28,-61.7305,42.8322,1000,4.49,34.98,27.73
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,0,12.23,31.68,23.97
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,10,12.24,31.69,23.97
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,20,12.25,31.69,23.97
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,30,12.29,31.7,23.98
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,40,13.36,32.37,24.29
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,50,12.87,33.01,24.88
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,60,11.11,33.17,25.33
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,70,10.08,33.41,25.69
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,80,10.68,33.79,25.89
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,90,10.59,34.01,26.08
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,100,10.78,34.28,26.26
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,120,14.31,35.51,26.52
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,140,13.83,35.53,26.64
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,160,12.93,35.43,26.74
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,180,12.53,35.43,26.82
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,200,12.47,35.49,26.88
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,220,12.29,35.5,26.92
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,240,12.1,35.49,26.95
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,260,11.72,35.46,27.01
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,280,11.26,35.43,27.07
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,300,10.88,35.38,27.1
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,320,10.38,35.33,27.15
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,340,9.86,35.28,27.2
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,360,9.32,35.23,27.25
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,380,8.81,35.19,27.3
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,400,8.39,35.17,27.35
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,420,8.08,35.15,27.39
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,440,7.81,35.14,27.42
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,500,6.94,35.1,27.51
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,600,5.89,35.06,27.62
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,700,5.13,35.01,27.68
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,800,4.78,35,27.71
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,900,4.6,34.99,27.72
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,1000,4.49,34.98,27.73
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,1100,4.38,34.98,27.74
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,1200,4.29,34.97,27.74
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,1300,4.18,34.96,27.75
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,1400,4.11,34.96,27.76
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,1500,4.08,34.96,27.76
"HL6.3","EN2017606",2017,11,28,-61.6112,42.7355,1600,4.01,34.96,27.77
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,0,13.75,33.02,24.71
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,10,14.06,33.21,24.79
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,20,16.21,34.37,25.22
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,30,18.26,35.32,25.45
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,40,18.37,35.36,25.46
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,50,18.41,35.38,25.47
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,60,18.48,35.43,25.48
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,70,18.46,35.42,25.48
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,80,18.53,35.45,25.49
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,90,18.6,35.63,25.61
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,100,17.7,35.86,26.01
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,120,16.57,36,26.39
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,140,15.69,35.93,26.54
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,160,14.7,35.77,26.64
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,180,14.48,35.8,26.71
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,200,14.08,35.77,26.77
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,220,13.62,35.72,26.83
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,240,13.22,35.66,26.87
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,260,12.95,35.64,26.91
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,280,12.59,35.59,26.94
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,300,11.92,35.49,26.99
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,320,11.48,35.45,27.04
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,340,10.96,35.4,27.1
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,360,10.31,35.33,27.16
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,380,9.64,35.25,27.21
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,400,9.26,35.21,27.25
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,420,8.76,35.15,27.28
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,440,8.29,35.14,27.34
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,500,7.34,35.1,27.46
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,600,6.18,35.07,27.59
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,700,5.31,35.02,27.66
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,800,4.99,35.01,27.69
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,900,4.84,35,27.7
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1000,4.71,34.99,27.71
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1100,4.47,34.98,27.73
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1200,4.33,34.97,27.74
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1300,4.16,34.96,27.75
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1400,4.09,34.96,27.76
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1500,4.02,34.96,27.76
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1600,3.94,34.96,27.77
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1700,3.89,34.96,27.78
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1800,3.81,34.96,27.79
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,1900,3.73,34.96,27.8
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,2000,3.62,34.95,27.8
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,2100,3.52,34.95,27.81
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,2200,3.39,34.95,27.82
"HL6.7","EN2017606",2017,11,28,-61.5192,42.613,2300,3.28,34.94,27.83
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,0,19.24,36,25.72
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,10,19.26,36,25.72
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,20,19.27,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,30,19.28,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,40,19.28,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,50,19.28,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,60,19.29,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,70,19.3,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,80,19.29,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,90,19.3,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,100,19.3,36,25.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,120,19.23,36.03,25.76
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,140,18.13,36.23,26.19
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,160,16.64,36.1,26.45
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,180,16.34,36.19,26.59
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,200,15.62,36.03,26.64
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,220,14.74,35.87,26.71
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,240,14.27,35.83,26.78
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,260,13.79,35.77,26.83
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,280,13.4,35.72,26.88
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,300,13,35.67,26.92
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,320,12.38,35.58,26.97
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,340,11.86,35.51,27.02
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,360,11.49,35.47,27.06
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,380,10.88,35.38,27.1
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,400,10.26,35.31,27.16
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,420,9.72,35.25,27.21
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,440,9.26,35.21,27.24
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,500,8.24,35.15,27.36
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,600,6.77,35.07,27.52
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,700,5.61,35.01,27.62
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,800,5.08,35,27.67
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,900,4.89,35,27.7
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1000,4.71,35,27.72
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1100,4.45,34.98,27.73
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1200,4.29,34.97,27.74
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1300,4.22,34.98,27.76
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1400,4.18,34.98,27.77
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1500,4.09,34.98,27.77
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1600,3.98,34.98,27.78
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1700,3.91,34.97,27.79
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1800,3.84,34.97,27.8
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,1900,3.75,34.97,27.8
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2000,3.67,34.96,27.81
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2100,3.58,34.96,27.81
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2200,3.49,34.96,27.82
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2300,3.4,34.95,27.83
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2400,3.3,34.94,27.83
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2500,3.22,34.94,27.84
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2600,3.09,34.94,27.85
"HL7","EN2017606",2017,11,28,-61.4318,42.4772,2700,2.99,34.94,27.85
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,0,11.79,32.53,24.71
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,10,11.79,32.53,24.71
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,20,11.82,32.55,24.72
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,30,11.89,32.59,24.74
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,40,11.71,32.64,24.81
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,50,11.68,32.76,24.91
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,60,10.89,33.41,25.56
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,70,9.92,33.75,25.99
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,80,9.45,34.01,26.27
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,90,10.1,34.37,26.45
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,100,10.49,34.58,26.54
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,120,12.07,35.15,26.69
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,140,12.75,35.41,26.77
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,160,13.15,35.6,26.83
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,180,12.88,35.6,26.89
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,200,12.26,35.51,26.94
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,220,11.55,35.41,27
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,240,11.55,35.46,27.04
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,260,11.13,35.41,27.08
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,280,10.6,35.35,27.13
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,300,10.11,35.3,27.17
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,320,9.72,35.26,27.21
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,340,9.25,35.22,27.26
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,360,8.85,35.19,27.29
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,380,8.5,35.16,27.33
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,400,8.16,35.14,27.36
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,420,7.46,35.08,27.42
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,440,6.97,35.06,27.48
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,500,6.25,35.03,27.55
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,600,5.6,35.03,27.64
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,700,5.06,35,27.68
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,800,4.77,35,27.71
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,900,4.49,34.98,27.72
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1000,4.38,34.98,27.74
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1100,4.33,34.98,27.75
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1200,4.19,34.97,27.75
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1300,4.06,34.97,27.76
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1400,3.96,34.96,27.77
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1500,3.88,34.96,27.78
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1600,3.85,34.96,27.78
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1700,3.8,34.96,27.79
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1800,3.73,34.96,27.8
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,1900,3.63,34.96,27.8
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2000,3.55,34.95,27.81
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2100,3.46,34.95,27.82
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2200,3.38,34.95,27.82
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2300,3.3,34.94,27.83
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2400,3.22,34.94,27.84
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2500,3.14,34.94,27.84
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2600,3.06,34.94,27.85
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2700,2.97,34.93,27.85
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2800,2.89,34.93,27.86
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,2900,2.81,34.93,27.87
"LL9","EN2017606",2017,12,2,-57.5265,43.4733,3000,2.71,34.92,27.87
