"station","cruiseNumber","year","month","day","longitude","latitude","depth","sea_temperature","salinity","sigmaTheta","descriptor"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,10,0.82,31.06,24.89,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,20,0.05,31.22,25.05,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,30,0,31.28,25.1,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,50,-1.2,31.45,25.28,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,75,-0.16,31.83,25.56,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,100,1.35,32.3,25.85,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,125,4.65,33.14,26.24,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,150,7.5,34.04,26.6,"18HU15004"
"HL2","HUD2015004",2015,4,27,-63.3247,44.2725,175,7.93,34.19,26.65,"18HU15004"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,0,2.82,30.76,24.52,"18HU15006"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,10,2.61,30.78,24.55,"18HU15006"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,20,0.83,31.03,24.86,"18HU15006"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,30,-0.29,31.27,25.1,"18HU15006"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,50,0.19,31.6,25.35,"18HU15006"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,75,0.28,31.97,25.65,"18HU15006"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,100,2.88,32.64,26.01,"18HU15006"
"HL2","HUD2015006",2015,5,4,-63.3158,44.2677,125,8.07,34.17,26.62,"18HU15006"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,0,6.6,30.9,24.24,"18VA15666"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,10,4.79,30.97,24.5,"18VA15666"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,20,2.23,31.27,24.97,"18VA15666"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,30,1.59,31.46,25.16,"18VA15666"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,50,0.49,31.68,25.4,"18VA15666"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,75,1.88,32.35,25.86,"18VA15666"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,100,5.79,33.49,26.39,"18VA15666"
"HL2","BCD2015666",2015,5,19,-63.3175,44.2675,125,8.28,34.28,26.67,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,0,7.59,31.14,24.3,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,10,6.94,31.14,24.39,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,20,6.48,31.21,24.5,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,30,3.75,31.38,24.93,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,50,1.39,31.94,25.56,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,75,1.99,32.43,25.91,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,100,3.85,32.95,26.17,"18VA15666"
"HL2","BCD2015666",2015,6,5,-63.3175,44.2675,125,6.97,33.82,26.5,"18VA15666"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,0,10.55,30.6,23.43,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,10,9.94,30.63,23.55,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,20,7.02,31.02,24.28,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,30,2.23,31.45,25.11,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,50,0.15,31.63,25.38,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,75,1.63,32.14,25.71,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,100,2.65,32.6,26,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,125,4.99,33.22,26.27,"18NE15015"
"HL2","NED2015015",2015,6,25,-63.3247,44.2592,150,7.63,34.01,26.55,"18NE15015"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,0,NA,NA,NA,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,10,11.19,30.97,23.6,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,20,10.24,31.31,24.03,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,30,5.19,31.7,25.04,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,50,1.37,31.96,25.58,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,75,2.37,32.5,25.94,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,100,4.04,32.96,26.16,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,125,7.85,34,26.52,"18NE15017"
"HL2","NED2015017",2015,6,29,-63.0603,44.2805,150,9.34,34.55,26.72,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,0,12.78,30.65,23.07,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,10,12.01,30.9,23.4,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,20,6.1,31.42,24.71,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,30,3.63,31.88,25.34,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,50,2.89,32.34,25.77,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,75,4.2,32.97,26.15,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,100,7.96,34.12,26.59,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,125,9.99,34.8,26.8,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,150,10.46,35.02,26.89,"18NE15017"
"HL2","NED2015017",2015,7,4,-63.4227,44.0352,175,10.52,35.11,26.95,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,0,14.12,30.74,22.87,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,10,12.79,31.19,23.48,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,20,9.99,31.8,24.46,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,30,5.47,31.98,25.23,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,50,2.26,32.33,25.81,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,75,2.97,32.73,26.08,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,100,5.46,33.33,26.3,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,125,7.7,34.03,26.56,"18NE15017"
"HL2","NED2015017",2015,7,6,-63.3275,44.2582,150,8.93,34.46,26.71,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,0,NA,NA,NA,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,10,18,30.37,21.73,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,20,11.38,31.27,23.8,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,30,7.21,31.77,24.85,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,50,2.42,32.25,25.74,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,75,3.4,32.79,26.09,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,100,5.46,33.33,26.3,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,125,8.14,34.14,26.58,"18NE15017"
"HL2","NED2015017",2015,8,17,-63.3212,44.2575,150,8.91,34.45,26.7,"18NE15017"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,0,19.27,30.65,21.63,"18VA15666"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,10,19.23,30.65,21.64,"18VA15666"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,20,11.43,30.85,23.47,"18VA15666"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,30,4.27,31.11,24.67,"18VA15666"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,50,2.74,31.58,25.17,"18VA15666"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,75,3.23,32.6,25.95,"18VA15666"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,100,3.75,32.92,26.16,"18VA15666"
"HL2","BCD2015666",2015,9,10,-63.3175,44.2675,125,6.35,33.7,26.49,"18VA15666"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,0,19.81,30.71,21.54,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,10,19.81,30.71,21.55,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,20,18.48,30.78,21.92,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,30,7.47,31.22,24.38,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,50,2.69,31.97,25.49,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,75,3.4,32.64,25.97,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,100,5.34,33.34,26.32,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,125,7.27,33.98,26.58,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,150,8.95,34.5,26.74,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,175,9.29,34.61,26.77,"18HU15030"
"HL2","HUD2015030",2015,9,20,-63.3228,44.2723,200,9.42,34.66,26.79,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,0,16.3,30.33,22.09,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,10,16.31,30.33,22.09,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,20,15.58,30.43,22.33,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,30,9.05,31.01,23.99,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,50,4.74,31.98,25.31,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,75,4.13,32.58,25.85,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,100,5.14,33.19,26.23,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,125,6.47,33.67,26.45,"18HU15030"
"HL2","HUD2015030",2015,10,4,-63.3185,44.254,150,7.85,34.16,26.64,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,0,15.47,30.28,22.24,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,10,15.47,30.28,22.24,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,20,15.49,30.28,22.24,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,30,15.74,30.46,22.32,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,50,6.77,32.2,25.25,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,75,3.41,32.6,25.94,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,100,5.77,33.45,26.36,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,125,8.36,34.28,26.66,"18HU15030"
"HL2","HUD2015030",2015,10,11,-63.3243,44.2802,150,9.1,34.53,26.74,"18HU15030"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,0,13.21,30.46,22.84,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,10,13.22,30.47,22.84,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,20,13.21,30.5,22.87,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,30,13.07,30.56,22.94,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,50,5.64,31.36,24.72,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,75,4.02,32.49,25.79,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,100,3.4,32.8,26.09,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,125,5.3,33.37,26.35,"18VA15666"
"HL2","BCD2015666",2015,10,28,-63.3175,44.2675,150,7.5,34.03,26.59,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,0,8.71,30.22,23.42,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,10,8.71,30.22,23.42,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,20,8.71,30.22,23.42,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,30,8.7,30.22,23.42,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,50,6.72,31.14,24.41,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,75,4.27,32.34,25.64,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,100,5.23,33.09,26.14,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,125,6.23,33.54,26.37,"18VA15666"
"HL2","BCD2015666",2015,11,19,-63.325,44.2682,150,6.92,33.8,26.49,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,0,7.52,30.8,24.04,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,10,7.54,30.8,24.05,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,20,7.72,30.91,24.1,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,30,8.12,31.13,24.22,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,50,8.51,32.23,25.03,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,75,5.99,32.86,25.86,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,100,6.42,33.29,26.15,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,125,6.98,33.65,26.36,"18VA15666"
"HL2","BCD2015666",2015,12,8,-63.3182,44.2672,150,8.32,34.21,26.61,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,0,7.89,31.74,24.73,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,10,8.21,31.8,24.73,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,20,8.24,31.81,24.73,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,30,8.06,31.79,24.75,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,50,7.89,31.93,24.88,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,75,6.13,32.17,25.3,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,100,5.32,32.77,25.87,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,125,6.09,33.23,26.14,"18VA15666"
"HL2","BCD2015666",2015,12,17,-63.3175,44.2675,150,6.5,33.41,26.23,"18VA15666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,0,3.9,30.67,24.35,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,10,3.91,30.67,24.35,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,20,3.91,30.67,24.35,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,30,4.04,30.73,24.39,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,50,7.15,31.94,24.99,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,75,4.57,32.26,25.55,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,100,4.71,32.62,25.82,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,125,5.44,32.92,25.98,"18VA16666"
"HL2","BCD2016666",2016,1,8,-63.3175,44.2675,150,6.36,33.3,26.16,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,0,1.7,30.84,24.66,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,10,1.7,30.84,24.66,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,20,1.7,30.84,24.66,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,30,1.71,30.84,24.66,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,50,2.34,31.08,24.81,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,75,3.33,31.66,25.2,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,100,4.95,32.58,25.77,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,125,7.42,33.64,26.29,"18VA16666"
"HL2","BCD2016666",2016,2,3,-63.3175,44.2675,150,9.5,34.46,26.62,"18VA16666"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,0,1.09,31,24.82,"18TL16002"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,10,1.09,31,24.82,"18TL16002"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,20,1.08,31,24.83,"18TL16002"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,30,1.08,31,24.83,"18TL16002"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,50,1.12,31.04,24.86,"18TL16002"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,75,1.55,31.25,25,"18TL16002"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,100,3.29,31.95,25.43,"18TL16002"
"HL2","TEL2016002",2016,2,23,-63.3183,44.268,125,5.05,32.71,25.85,"18TL16002"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,0,1.1,30.88,24.73,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,10,1.1,30.88,24.73,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,20,1.1,30.89,24.73,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,30,1.11,30.9,24.74,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,50,2.03,31.33,25.03,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,75,2.69,31.81,25.36,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,100,3.5,32.08,25.51,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,125,4.95,32.7,25.86,"18TL16003"
"HL2","TEL2016003",2016,3,11,-63.324,44.2717,150,8.59,34.16,26.53,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,0,1.54,31.08,24.86,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,10,1.54,31.08,24.86,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,20,1.54,31.08,24.86,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,30,1.54,31.08,24.87,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,50,2.1,31.55,25.21,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,75,3.16,31.94,25.43,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,100,3.57,32.22,25.62,"18TL16003"
"HL2","TEL2016003",2016,3,14,-63.4807,44.1808,125,4.62,32.69,25.88,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,0,2.41,31.45,25.1,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,10,2.41,31.45,25.1,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,20,2.41,31.45,25.1,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,30,2.35,31.46,25.11,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,50,3.04,31.69,25.24,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,75,4.13,32.49,25.78,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,100,5.43,32.97,26.02,"18TL16003"
"HL2","TEL2016003",2016,3,15,-63.4432,44.1348,125,7.91,33.78,26.33,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,0,NA,NA,NA,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,10,NA,NA,NA,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,20,NA,NA,NA,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,30,NA,NA,NA,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,50,4.46,32.34,25.62,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,75,5.92,32.85,25.87,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,100,7.79,33.55,26.16,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,125,8.27,34.01,26.46,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,150,9.41,34.47,26.64,"18TL16003"
"HL2","TEL2016003",2016,3,25,-63.3233,44.2735,175,9.76,34.61,26.69,"18TL16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,0,1.75,30.92,24.72,"18HU16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,10,1.76,30.92,24.72,"18HU16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,20,1.62,30.95,24.75,"18HU16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,30,1.34,31,24.81,"18HU16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,50,1.64,31.27,25.01,"18HU16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,75,2.9,32.05,25.54,"18HU16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,100,3.84,32.51,25.82,"18HU16003"
"HL2","HUD2016003",2016,4,10,-63.3182,44.2667,125,6.86,33.54,26.29,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,0,2.59,30.8,24.57,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,10,2.58,30.8,24.57,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,20,2.19,30.83,24.62,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,30,1.57,30.94,24.75,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,50,1.55,31.09,24.87,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,75,2.02,31.75,25.37,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,100,4.35,32.68,25.91,"18HU16003"
"HL2","HUD2016003",2016,4,25,-63.3163,44.267,125,8.89,34.25,26.55,"18HU16003"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,0,5.56,31,24.45,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,10,4.87,31.07,24.57,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,20,4.4,31.22,24.74,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,30,3.62,31.47,25.02,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,50,2.14,31.76,25.37,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,75,3.33,32.39,25.77,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,100,5.97,33.22,26.15,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,125,8.39,34.06,26.48,"18VA16666"
"HL2","BCD2016666",2016,5,13,-63.3175,44.2675,150,9.52,34.46,26.61,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,0,10.16,30.81,23.65,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,10,9.95,30.81,23.69,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,20,5.73,31.3,24.66,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,30,2.69,31.51,25.12,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,50,2.23,31.77,25.37,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,75,3.29,32.28,25.69,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,100,5.51,33.09,26.11,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,125,9.07,34.27,26.54,"18VA16666"
"HL2","BCD2016666",2016,6,16,-63.3175,44.2675,150,10.11,34.65,26.66,"18VA16666"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,0,13.18,30.43,22.82,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,10,13.08,30.43,22.84,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,20,7.35,30.8,24.06,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,30,3.11,30.98,24.67,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,50,2.31,31.23,24.93,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,75,2.89,31.67,25.23,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,100,5.28,32.5,25.67,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.3172,44.2698,125,7.91,33.43,26.06,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,0,13.79,30.42,22.69,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,10,11.74,30.46,23.12,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,20,4.42,30.72,24.34,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,30,2.64,30.89,24.63,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,50,2.37,31.22,24.92,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,75,2.97,31.7,25.26,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,100,5.77,32.66,25.73,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,125,9.8,34.06,26.26,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,150,10.27,34.29,26.36,"18NE16016"
"HL2","NED2016016",2016,6,28,-63.1678,44.2598,175,10.63,34.51,26.46,"18NE16016"
"HL2","NED2016016",2016,7,5,-63.5308,44.1495,0,NA,NA,NA,"18NE16016"
"HL2","NED2016016",2016,7,5,-63.5308,44.1495,10,NA,NA,NA,"18NE16016"
"HL2","NED2016016",2016,7,5,-63.5308,44.1495,20,NA,NA,NA,"18NE16016"
"HL2","NED2016016",2016,7,5,-63.5308,44.1495,30,NA,NA,NA,"18NE16016"
"HL2","NED2016016",2016,7,5,-63.5308,44.1495,50,NA,NA,NA,"18NE16016"
"HL2","NED2016016",2016,7,5,-63.5308,44.1495,75,NA,NA,NA,"18NE16016"
